,上價,下價,中價,交易日期,交易量,作物代號,作物名稱,市場代號,市場名稱,平均價,Weekday
8,30.7,10.0,18.4,103.08.13,232030.0,LA1,甘藍-初秋,648,西螺鎮,19.2,2
9,39.4,21.2,31.8,103.08.13,19184.0,LA1,甘藍-初秋,800,高雄市,31.2,2
10,30.1,13.3,20.4,103.08.13,5490.0,LA1,甘藍-初秋,830,鳳山市,20.88,2
11,30.2,12.5,21.1,103.08.13,12817.0,LA1,甘藍-初秋,900,屏東市,21.2,2
12,23.3,8.0,17.1,103.08.13,3105.0,LA1,甘藍-初秋,950,花蓮市,16.5,2
0,36.2,12.0,28.0,103.08.14,21750.0,LA1,甘藍-初秋,104,台北二,26.5,3
1,34.3,14.1,24.6,103.08.14,65801.0,LA1,甘藍-初秋,109,台北一,24.5,3
2,22.0,17.3,22.0,103.08.14,1660.0,LA1,甘藍-初秋,241,三重市,21.1,3
3,30.0,10.0,20.0,103.08.14,19880.0,LA1,甘藍-初秋,260,宜蘭市,20.0,3
4,26.0,12.3,21.1,103.08.14,4440.0,LA1,甘藍-初秋,338,桃園縣,21.1,3
5,25.1,6.3,15.2,103.08.14,13840.0,LA1,甘藍-初秋,400,台中市,15.4,3
6,33.0,18.0,25.0,103.08.14,4430.0,LA1,甘藍-初秋,514,溪湖鎮,25.0,3
7,27.0,10.0,20.0,103.08.14,1600.0,LA1,甘藍-初秋,540,南投市,19.31,3
8,30.8,10.0,18.4,103.08.14,221917.0,LA1,甘藍-初秋,648,西螺鎮,19.2,3
9,36.6,14.4,28.2,103.08.14,23180.0,LA1,甘藍-初秋,800,高雄市,27.1,3
10,29.9,13.2,18.7,103.08.14,6000.0,LA1,甘藍-初秋,830,鳳山市,19.79,3
11,33.9,12.7,21.4,103.08.14,16744.0,LA1,甘藍-初秋,900,屏東市,22.1,3
12,52.0,15.0,30.0,103.08.14,8004.0,LA1,甘藍-初秋,930,台東市,30.0,3
13,31.8,12.6,21.8,103.08.14,2495.5,LA1,甘藍-初秋,950,花蓮市,22.0,3
0,35.6,13.4,22.6,103.08.15,25190.0,LA1,甘藍-初秋,104,台北二,23.4,4
1,37.7,17.3,26.7,103.08.15,66116.0,LA1,甘藍-初秋,109,台北一,27.0,4
2,30.0,10.0,20.0,103.08.15,19780.0,LA1,甘藍-初秋,260,宜蘭市,20.0,4
3,34.0,8.8,21.7,103.08.15,6262.0,LA1,甘藍-初秋,338,桃園縣,21.7,4
4,23.0,5.8,13.3,103.08.15,14010.0,LA1,甘藍-初秋,400,台中市,13.1,4
5,30.0,15.0,23.0,103.08.15,4390.0,LA1,甘藍-初秋,514,溪湖鎮,23.0,4
6,35.0,12.0,23.0,103.08.15,1579.0,LA1,甘藍-初秋,540,南投市,22.43,4
7,30.7,10.0,18.4,103.08.15,229304.0,LA1,甘藍-初秋,648,西螺鎮,19.2,4
8,37.1,16.6,29.2,103.08.15,23568.0,LA1,甘藍-初秋,800,高雄市,28.3,4
9,32.2,10.6,17.1,103.08.15,6150.0,LA1,甘藍-初秋,830,鳳山市,18.9,4
10,28.5,12.6,17.9,103.08.15,18461.0,LA1,甘藍-初秋,900,屏東市,18.9,4
11,52.0,15.0,30.0,103.08.15,9506.0,LA1,甘藍-初秋,930,台東市,35.0,4
12,42.8,16.4,25.7,103.08.15,5249.0,LA1,甘藍-初秋,950,花蓮市,27.3,4
0,35.7,8.6,22.8,103.08.16,21842.0,LA1,甘藍-初秋,104,台北二,22.5,5
1,37.5,12.1,26.3,103.08.16,73314.0,LA1,甘藍-初秋,109,台北一,25.7,5
2,34.2,21.6,30.1,103.08.16,3300.0,LA1,甘藍-初秋,241,三重市,29.2,5
3,35.0,15.0,25.0,103.08.16,19960.0,LA1,甘藍-初秋,260,宜蘭市,25.0,5
4,28.5,15.2,22.6,103.08.16,7380.0,LA1,甘藍-初秋,338,桃園縣,22.6,5
5,29.0,13.0,22.8,103.08.16,3125.0,LA1,甘藍-初秋,400,台中市,25.0,5
6,30.0,15.0,23.0,103.08.16,5410.0,LA1,甘藍-初秋,514,溪湖鎮,23.0,5
7,32.0,22.0,27.0,103.08.16,392.0,LA1,甘藍-初秋,540,南投市,26.85,5
8,31.5,10.0,18.4,103.08.16,233520.0,LA1,甘藍-初秋,648,西螺鎮,19.3,5
9,38.2,13.0,25.4,103.08.16,30368.0,LA1,甘藍-初秋,800,高雄市,25.5,5
10,31.2,12.0,17.1,103.08.16,7083.0,LA1,甘藍-初秋,830,鳳山市,18.95,5
11,26.3,9.3,14.6,103.08.16,20514.0,LA1,甘藍-初秋,900,屏東市,15.9,5
12,32.0,10.0,20.0,103.08.16,7980.0,LA1,甘藍-初秋,930,台東市,23.0,5
13,30.3,14.6,21.8,103.08.16,4352.0,LA1,甘藍-初秋,950,花蓮市,22.0,5
0,35.7,17.5,28.1,103.08.17,22710.0,LA1,甘藍-初秋,104,台北二,27.5,6
1,37.6,13.7,27.4,103.08.17,73593.0,LA1,甘藍-初秋,109,台北一,26.7,6
2,34.5,12.0,27.1,103.08.17,4790.0,LA1,甘藍-初秋,241,三重市,25.6,6
3,35.0,15.0,25.0,103.08.17,20180.0,LA1,甘藍-初秋,260,宜蘭市,25.0,6
4,24.5,11.7,21.2,103.08.17,2420.0,LA1,甘藍-初秋,338,桃園縣,21.2,6
5,29.8,8.3,15.8,103.08.17,12240.0,LA1,甘藍-初秋,400,台中市,16.6,6
6,32.0,17.0,24.0,103.08.17,1890.0,LA1,甘藍-初秋,514,溪湖鎮,24.0,6
7,28.0,5.0,21.0,103.08.17,1963.0,LA1,甘藍-初秋,540,南投市,20.33,6
8,32.1,10.0,18.4,103.08.17,22200.0,LA1,甘藍-初秋,648,西螺鎮,19.5,6
9,37.6,12.1,28.3,103.08.17,25224.0,LA1,甘藍-初秋,800,高雄市,26.9,6
10,31.1,11.2,17.3,103.08.17,6669.0,LA1,甘藍-初秋,830,鳳山市,18.85,6
11,28.7,12.0,20.9,103.08.17,10387.0,LA1,甘藍-初秋,900,屏東市,20.7,6
12,35.0,10.0,20.0,103.08.17,9484.0,LA1,甘藍-初秋,930,台東市,27.0,6
0,32.0,17.0,24.0,103.08.18,2690.0,LA1,甘藍-初秋,514,溪湖鎮,24.0,0
1,31.5,10.0,18.4,103.08.18,229826.0,LA1,甘藍-初秋,648,西螺鎮,19.3,0
2,24.9,11.9,18.3,103.08.18,4514.0,LA1,甘藍-初秋,950,花蓮市,18.3,0
0,40.2,10.8,28.1,103.08.19,18030.0,LA1,甘藍-初秋,104,台北二,27.1,1
1,35.4,7.6,25.6,103.08.19,69137.0,LA1,甘藍-初秋,109,台北一,24.0,1
2,28.0,10.5,16.4,103.08.19,4595.0,LA1,甘藍-初秋,241,三重市,17.5,1
3,35.0,15.0,25.0,103.08.19,18520.0,LA1,甘藍-初秋,260,宜蘭市,25.0,1
4,15.5,3.0,10.9,103.08.19,2110.0,LA1,甘藍-初秋,338,桃園縣,10.9,1
5,28.4,12.1,20.4,103.08.19,11471.0,LA1,甘藍-初秋,400,台中市,18.6,1
6,33.0,18.0,25.0,103.08.19,3690.0,LA1,甘藍-初秋,514,溪湖鎮,25.0,1
7,37.0,13.0,25.0,103.08.19,609.0,LA1,甘藍-初秋,540,南投市,24.09,1
8,31.5,10.0,18.4,103.08.19,218938.0,LA1,甘藍-初秋,648,西螺鎮,19.3,1
9,36.5,12.7,28.2,103.08.19,26987.0,LA1,甘藍-初秋,800,高雄市,26.8,1
10,28.6,11.6,15.8,103.08.19,9267.0,LA1,甘藍-初秋,830,鳳山市,17.55,1
11,36.0,12.3,26.0,103.08.19,21236.0,LA1,甘藍-初秋,900,屏東市,25.2,1
12,35.0,15.0,25.0,103.08.19,4379.0,LA1,甘藍-初秋,930,台東市,28.0,1
13,42.0,16.0,26.0,103.08.19,3741.0,LA1,甘藍-初秋,950,花蓮市,28.0,1
0,40.3,13.0,25.4,103.08.20,22120.0,LA1,甘藍-初秋,104,台北二,25.9,2
1,43.8,13.5,29.1,103.08.20,31956.0,LA1,甘藍-初秋,109,台北一,28.9,2
2,12.0,8.0,11.4,103.08.20,2100.0,LA1,甘藍-初秋,241,三重市,10.9,2
3,35.0,15.0,25.0,103.08.20,19520.0,LA1,甘藍-初秋,260,宜蘭市,25.0,2
4,27.5,9.9,16.3,103.08.20,18757.0,LA1,甘藍-初秋,400,台中市,14.8,2
5,37.0,20.0,27.0,103.08.20,3380.0,LA1,甘藍-初秋,514,溪湖鎮,27.0,2
6,37.0,10.0,26.0,103.08.20,551.0,LA1,甘藍-初秋,540,南投市,25.79,2
7,37.4,12.1,20.4,103.08.20,199404.0,LA1,甘藍-初秋,648,西螺鎮,22.1,2
8,38.6,13.6,28.3,103.08.20,24929.0,LA1,甘藍-初秋,800,高雄市,27.4,2
9,34.5,12.1,18.8,103.08.20,5585.0,LA1,甘藍-初秋,830,鳳山市,20.62,2
10,33.8,15.4,28.1,103.08.20,10460.0,LA1,甘藍-初秋,900,屏東市,26.7,2
11,35.0,12.0,20.0,103.08.20,4479.0,LA1,甘藍-初秋,930,台東市,24.0,2
12,25.5,11.0,19.0,103.08.20,3687.0,LA1,甘藍-初秋,950,花蓮市,18.7,2
0,40.3,13.0,26.0,103.08.21,21965.0,LA1,甘藍-初秋,104,台北二,26.3,3
1,37.9,16.1,28.9,103.08.21,53290.0,LA1,甘藍-初秋,109,台北一,28.1,3
2,23.0,12.8,23.0,103.08.21,2100.0,LA1,甘藍-初秋,241,三重市,21.0,3
3,30.0,15.0,20.0,103.08.21,14650.0,LA1,甘藍-初秋,260,宜蘭市,20.0,3
4,36.0,10.0,29.5,103.08.21,740.0,LA1,甘藍-初秋,338,桃園縣,29.5,3
5,22.4,11.6,16.8,103.08.21,10910.0,LA1,甘藍-初秋,400,台中市,16.7,3
6,37.0,20.0,27.0,103.08.21,3080.0,LA1,甘藍-初秋,514,溪湖鎮,27.0,3
7,33.0,15.0,22.0,103.08.21,1416.0,LA1,甘藍-初秋,540,南投市,21.81,3
8,40.4,11.9,20.4,103.08.21,185447.0,LA1,甘藍-初秋,648,西螺鎮,22.7,3
9,39.5,15.8,30.3,103.08.21,23342.0,LA1,甘藍-初秋,800,高雄市,29.2,3
10,33.0,12.1,19.0,103.08.21,5513.0,LA1,甘藍-初秋,830,鳳山市,20.42,3
11,31.3,10.7,22.5,103.08.21,13619.0,LA1,甘藍-初秋,900,屏東市,21.9,3
12,55.0,15.0,30.0,103.08.21,8262.0,LA1,甘藍-初秋,930,台東市,41.0,3
13,25.0,12.5,20.2,103.08.21,2521.0,LA1,甘藍-初秋,950,花蓮市,19.6,3
0,41.5,16.1,26.9,103.08.22,21139.0,LA1,甘藍-初秋,104,台北二,27.7,4
1,39.2,22.1,31.3,103.08.22,54861.0,LA1,甘藍-初秋,109,台北一,31.0,4
2,23.0,11.0,19.6,103.08.22,3630.0,LA1,甘藍-初秋,241,三重市,18.6,4
3,35.0,15.0,25.0,103.08.22,16520.0,LA1,甘藍-初秋,260,宜蘭市,25.0,4
4,17.0,15.0,15.9,103.08.22,3300.0,LA1,甘藍-初秋,338,桃園縣,15.9,4
5,25.8,10.8,16.8,103.08.22,8080.0,LA1,甘藍-初秋,400,台中市,17.8,4
6,38.0,20.0,28.0,103.08.22,3320.0,LA1,甘藍-初秋,514,溪湖鎮,28.0,4
7,30.0,11.0,21.0,103.08.22,1750.0,LA1,甘藍-初秋,540,南投市,20.22,4
8,40.4,11.9,20.4,103.08.22,190622.0,LA1,甘藍-初秋,648,西螺鎮,22.7,4
9,38.4,19.1,31.2,103.08.22,20296.0,LA1,甘藍-初秋,800,高雄市,30.2,4
10,30.1,12.5,19.0,103.08.22,5590.0,LA1,甘藍-初秋,830,鳳山市,19.93,4
11,35.4,12.0,23.3,103.08.22,16684.0,LA1,甘藍-初秋,900,屏東市,23.5,4
12,50.0,15.0,30.0,103.08.22,5547.0,LA1,甘藍-初秋,930,台東市,40.0,4
13,34.0,21.0,30.3,103.08.22,1425.0,LA1,甘藍-初秋,950,花蓮市,29.2,4
0,40.4,9.5,26.5,103.08.23,26174.0,LA1,甘藍-初秋,104,台北二,25.9,5
1,36.7,17.8,29.0,103.08.23,83183.0,LA1,甘藍-初秋,109,台北一,28.3,5
2,21.0,15.0,17.9,103.08.23,2600.0,LA1,甘藍-初秋,241,三重市,17.9,5
3,35.0,15.0,25.0,103.08.23,19820.0,LA1,甘藍-初秋,260,宜蘭市,25.0,5
4,19.0,19.0,19.0,103.08.23,750.0,LA1,甘藍-初秋,338,桃園縣,19.0,5
5,28.3,13.0,22.0,103.08.23,9981.0,LA1,甘藍-初秋,400,台中市,19.9,5
6,38.0,20.0,29.0,103.08.23,3770.0,LA1,甘藍-初秋,514,溪湖鎮,29.0,5
7,30.0,15.0,28.0,103.08.23,431.0,LA1,甘藍-初秋,540,南投市,27.72,5
8,40.4,13.4,23.4,103.08.23,184802.0,LA1,甘藍-初秋,648,西螺鎮,24.8,5
9,41.2,21.7,31.2,103.08.23,14593.0,LA1,甘藍-初秋,800,高雄市,31.3,5
10,32.3,11.5,18.1,103.08.23,5890.0,LA1,甘藍-初秋,830,鳳山市,19.58,5
11,31.3,18.7,27.1,103.08.23,10605.0,LA1,甘藍-初秋,900,屏東市,26.3,5
12,50.0,15.0,30.0,103.08.23,7171.0,LA1,甘藍-初秋,930,台東市,35.0,5
13,33.0,15.4,26.4,103.08.23,3757.0,LA1,甘藍-初秋,950,花蓮市,25.5,5
0,40.5,21.6,32.3,103.08.24,31800.0,LA1,甘藍-初秋,104,台北二,31.8,6
1,37.0,19.9,30.0,103.08.24,76605.0,LA1,甘藍-初秋,109,台北一,29.4,6
2,30.0,15.0,27.3,103.08.24,3780.0,LA1,甘藍-初秋,241,三重市,25.4,6
3,35.0,15.0,25.0,103.08.24,17520.0,LA1,甘藍-初秋,260,宜蘭市,25.0,6
4,25.0,24.0,24.8,103.08.24,780.0,LA1,甘藍-初秋,338,桃園縣,24.8,6
5,32.8,15.5,25.8,103.08.24,5439.0,LA1,甘藍-初秋,400,台中市,25.8,6
6,38.0,20.0,29.0,103.08.24,2180.0,LA1,甘藍-初秋,514,溪湖鎮,29.0,6
7,35.0,10.0,28.0,103.08.24,850.0,LA1,甘藍-初秋,540,南投市,27.5,6
8,41.0,22.2,34.5,103.08.24,18807.0,LA1,甘藍-初秋,800,高雄市,33.3,6
9,33.2,15.0,21.6,103.08.24,5090.0,LA1,甘藍-初秋,830,鳳山市,22.63,6
10,36.3,17.2,31.1,103.08.24,7715.0,LA1,甘藍-初秋,900,屏東市,29.4,6
11,50.0,15.0,30.0,103.08.24,8136.0,LA1,甘藍-初秋,930,台東市,35.0,6
0,23.0,23.0,23.0,103.08.25,1045.0,LA1,甘藍-初秋,512,永靖鄉,23.0,0
1,37.0,20.0,28.0,103.08.25,2605.0,LA1,甘藍-初秋,514,溪湖鎮,28.0,0
2,40.2,13.4,23.4,103.08.25,183069.0,LA1,甘藍-初秋,648,西螺鎮,24.8,0
3,42.3,19.8,30.5,103.08.25,2260.5,LA1,甘藍-初秋,950,花蓮市,30.8,0
0,43.8,23.5,34.5,103.08.26,22730.0,LA1,甘藍-初秋,104,台北二,34.2,1
1,37.3,20.1,30.6,103.08.26,65670.0,LA1,甘藍-初秋,109,台北一,29.8,1
2,25.0,15.7,19.6,103.08.26,4300.0,LA1,甘藍-初秋,241,三重市,19.9,1
3,40.0,20.0,30.0,103.08.26,15620.0,LA1,甘藍-初秋,260,宜蘭市,30.0,1
4,36.0,30.2,34.1,103.08.26,2240.0,LA1,甘藍-初秋,338,桃園縣,34.1,1
5,36.0,22.2,28.0,103.08.26,9090.0,LA1,甘藍-初秋,400,台中市,26.0,1
6,20.0,20.0,20.0,103.08.26,716.0,LA1,甘藍-初秋,512,永靖鄉,20.0,1
7,40.0,20.0,30.0,103.08.26,3610.0,LA1,甘藍-初秋,514,溪湖鎮,30.0,1
8,35.0,6.0,31.0,103.08.26,992.0,LA1,甘藍-初秋,540,南投市,30.66,1
9,44.1,15.2,27.0,103.08.26,163270.0,LA1,甘藍-初秋,648,西螺鎮,28.1,1
10,41.9,22.6,34.9,103.08.26,22934.0,LA1,甘藍-初秋,800,高雄市,33.8,1
11,33.1,14.4,21.3,103.08.26,5468.0,LA1,甘藍-初秋,830,鳳山市,22.29,1
12,45.5,23.3,31.6,103.08.26,8560.0,LA1,甘藍-初秋,900,屏東市,32.7,1
13,50.0,15.0,30.0,103.08.26,4400.0,LA1,甘藍-初秋,930,台東市,34.0,1
14,38.8,19.9,32.8,103.08.26,1923.0,LA1,甘藍-初秋,950,花蓮市,31.4,1
0,42.5,19.1,30.2,103.08.27,23632.0,LA1,甘藍-初秋,104,台北二,30.4,2
1,40.0,19.6,32.5,103.08.27,40265.0,LA1,甘藍-初秋,109,台北一,31.4,2
2,16.0,16.0,16.0,103.08.27,63.0,LA1,甘藍-初秋,241,三重市,16.0,2
3,40.0,20.0,30.0,103.08.27,14680.0,LA1,甘藍-初秋,260,宜蘭市,30.0,2
4,34.6,20.7,28.0,103.08.27,6575.0,LA1,甘藍-初秋,338,桃園縣,28.0,2
5,31.0,18.0,26.5,103.08.27,6850.0,LA1,甘藍-初秋,400,台中市,24.0,2
6,19.0,19.0,19.0,103.08.27,1500.0,LA1,甘藍-初秋,512,永靖鄉,19.0,2
7,40.0,20.0,30.0,103.08.27,3782.0,LA1,甘藍-初秋,514,溪湖鎮,30.0,2
8,35.0,20.0,32.0,103.08.27,713.0,LA1,甘藍-初秋,540,南投市,31.36,2
9,45.9,15.1,28.6,103.08.27,167685.0,LA1,甘藍-初秋,648,西螺鎮,29.3,2
10,43.8,25.0,34.5,103.08.27,24870.0,LA1,甘藍-初秋,800,高雄市,34.5,2
11,36.0,17.0,24.6,103.08.27,4350.0,LA1,甘藍-初秋,830,鳳山市,25.38,2
12,43.6,21.5,32.3,103.08.27,6458.0,LA1,甘藍-初秋,900,屏東市,32.4,2
13,60.0,15.0,35.0,103.08.27,5943.0,LA1,甘藍-初秋,930,台東市,42.0,2
14,29.7,18.6,26.5,103.08.27,1700.0,LA1,甘藍-初秋,950,花蓮市,25.6,2
0,47.3,25.0,35.7,103.08.28,10196.0,LA1,甘藍-初秋,104,台北二,35.9,3
1,41.4,20.1,33.3,103.08.28,38850.0,LA1,甘藍-初秋,109,台北一,32.3,3
2,35.0,25.7,29.0,103.08.28,2125.0,LA1,甘藍-初秋,241,三重市,29.5,3
3,40.0,20.0,30.0,103.08.28,12540.0,LA1,甘藍-初秋,260,宜蘭市,30.0,3
4,36.0,21.4,29.5,103.08.28,2880.0,LA1,甘藍-初秋,338,桃園縣,29.5,3
5,34.5,21.5,27.9,103.08.28,3657.0,LA1,甘藍-初秋,400,台中市,27.4,3
6,19.0,19.0,19.0,103.08.28,1659.0,LA1,甘藍-初秋,512,永靖鄉,19.0,3
7,42.0,20.0,32.0,103.08.28,2890.0,LA1,甘藍-初秋,514,溪湖鎮,32.0,3
8,32.0,30.0,31.0,103.08.28,870.0,LA1,甘藍-初秋,540,南投市,30.46,3
9,47.8,17.1,30.4,103.08.28,150824.0,LA1,甘藍-初秋,648,西螺鎮,31.1,3
10,47.4,27.7,36.7,103.08.28,21838.0,LA1,甘藍-初秋,800,高雄市,37.0,3
11,34.6,17.6,27.5,103.08.28,6751.0,LA1,甘藍-初秋,830,鳳山市,26.97,3
12,34.8,24.4,30.9,103.08.28,11436.0,LA1,甘藍-初秋,900,屏東市,30.4,3
13,55.0,20.0,40.0,103.08.28,5258.0,LA1,甘藍-初秋,930,台東市,40.0,3
14,38.0,13.0,18.9,103.08.28,479.0,LA1,甘藍-初秋,950,花蓮市,21.5,3
0,47.0,26.0,37.0,103.09.01,1050.0,LA1,甘藍-初秋,514,溪湖鎮,37.0,0
0,52.5,6.7,36.7,103.09.02,12470.0,LA1,甘藍-初秋,104,台北二,33.9,1
1,43.1,21.4,36.4,103.09.02,46019.0,LA1,甘藍-初秋,109,台北一,34.7,1
2,40.0,20.0,30.0,103.09.02,12540.0,LA1,甘藍-初秋,260,宜蘭市,30.0,1
3,40.5,20.0,31.2,103.09.02,6645.0,LA1,甘藍-初秋,400,台中市,31.5,1
4,43.5,25.0,35.0,103.09.02,3170.0,LA1,甘藍-初秋,514,溪湖鎮,35.0,1
5,50.4,38.4,42.1,103.09.02,14970.0,LA1,甘藍-初秋,800,高雄市,43.0,1
6,44.2,18.6,30.7,103.09.02,3716.0,LA1,甘藍-初秋,830,鳳山市,30.96,1
7,46.3,16.1,34.7,103.09.02,5996.0,LA1,甘藍-初秋,900,屏東市,33.3,1
8,50.0,35.0,40.0,103.09.02,6248.0,LA1,甘藍-初秋,930,台東市,43.0,1
0,47.2,19.1,35.1,103.09.03,12277.0,LA1,甘藍-初秋,104,台北二,34.3,2
1,42.4,15.5,34.3,103.09.03,43048.0,LA1,甘藍-初秋,109,台北一,32.2,2
2,40.0,40.0,40.0,103.09.03,400.0,LA1,甘藍-初秋,241,三重市,40.0,2
3,40.0,20.0,30.0,103.09.03,10230.0,LA1,甘藍-初秋,260,宜蘭市,30.0,2
4,45.0,45.0,45.0,103.09.03,450.0,LA1,甘藍-初秋,338,桃園縣,45.0,2
5,36.0,10.0,21.7,103.09.03,11822.0,LA1,甘藍-初秋,400,台中市,22.1,2
6,22.0,22.0,22.0,103.09.03,920.0,LA1,甘藍-初秋,512,永靖鄉,22.0,2
7,43.0,24.0,34.0,103.09.03,3050.0,LA1,甘藍-初秋,514,溪湖鎮,34.0,2
8,50.0,32.0,43.0,103.09.03,435.0,LA1,甘藍-初秋,540,南投市,42.63,2
9,47.6,30.0,39.2,103.09.03,20014.0,LA1,甘藍-初秋,800,高雄市,39.1,2
10,40.2,17.8,29.3,103.09.03,6829.0,LA1,甘藍-初秋,830,鳳山市,29.2,2
11,44.9,25.0,37.0,103.09.03,6144.0,LA1,甘藍-初秋,900,屏東市,36.2,2
12,50.0,15.0,30.0,103.09.03,7527.0,LA1,甘藍-初秋,930,台東市,35.0,2
0,48.5,21.0,34.3,103.09.04,13467.0,LA1,甘藍-初秋,104,台北二,34.5,3
1,43.9,20.7,32.9,103.09.04,49488.0,LA1,甘藍-初秋,109,台北一,32.7,3
2,31.4,14.4,21.4,103.09.04,6465.0,LA1,甘藍-初秋,400,台中市,21.1,3
3,22.0,22.0,22.0,103.09.04,490.0,LA1,甘藍-初秋,512,永靖鄉,22.0,3
4,43.0,24.0,34.0,103.09.04,2970.0,LA1,甘藍-初秋,514,溪湖鎮,34.0,3
5,40.0,8.0,29.0,103.09.04,1107.0,LA1,甘藍-初秋,540,南投市,28.6,3
6,48.6,21.8,33.7,103.09.04,24793.0,LA1,甘藍-初秋,800,高雄市,34.3,3
7,39.6,19.8,24.5,103.09.04,8030.0,LA1,甘藍-初秋,830,鳳山市,26.57,3
8,39.6,10.7,27.9,103.09.04,14270.0,LA1,甘藍-初秋,900,屏東市,26.8,3
9,50.0,15.0,30.0,103.09.04,5789.0,LA1,甘藍-初秋,930,台東市,37.0,3
0,47.4,15.4,31.1,103.09.05,20215.0,LA1,甘藍-初秋,104,台北二,31.2,4
1,43.4,19.8,35.9,103.09.05,39537.0,LA1,甘藍-初秋,109,台北一,34.2,4
2,29.2,18.3,22.9,103.09.05,6485.0,LA1,甘藍-初秋,241,三重市,23.2,4
3,40.0,20.0,30.0,103.09.05,11250.0,LA1,甘藍-初秋,260,宜蘭市,30.0,4
4,35.0,32.5,34.5,103.09.05,480.0,LA1,甘藍-初秋,338,桃園縣,34.5,4
5,30.0,19.2,26.3,103.09.05,7211.0,LA1,甘藍-初秋,400,台中市,24.0,4
6,43.0,25.0,34.0,103.09.05,2660.0,LA1,甘藍-初秋,514,溪湖鎮,34.0,4
7,40.0,17.0,33.0,103.09.05,796.0,LA1,甘藍-初秋,540,南投市,32.51,4
8,49.2,19.8,35.4,103.09.05,21364.0,LA1,甘藍-初秋,800,高雄市,35.1,4
9,41.1,10.7,20.8,103.09.05,7920.0,LA1,甘藍-初秋,830,鳳山市,22.85,4
10,36.7,11.7,23.8,103.09.05,11628.0,LA1,甘藍-初秋,900,屏東市,24.0,4
11,50.0,15.0,30.0,103.09.05,4160.0,LA1,甘藍-初秋,930,台東市,36.0,4
0,51.3,11.1,33.4,103.09.06,11916.0,LA1,甘藍-初秋,104,台北二,32.5,5
1,45.2,16.8,32.0,103.09.06,40144.0,LA1,甘藍-初秋,109,台北一,31.6,5
2,30.9,18.1,23.0,103.09.06,4410.0,LA1,甘藍-初秋,241,三重市,23.6,5
3,40.0,15.0,25.0,103.09.06,11540.0,LA1,甘藍-初秋,260,宜蘭市,26.6,5
4,29.2,17.8,25.0,103.09.06,7636.0,LA1,甘藍-初秋,400,台中市,23.2,5
5,47.0,30.0,37.0,103.09.06,2670.0,LA1,甘藍-初秋,514,溪湖鎮,37.0,5
6,46.0,35.0,44.0,103.09.06,335.0,LA1,甘藍-初秋,540,南投市,43.3,5
7,51.3,24.9,41.0,103.09.06,15320.0,LA1,甘藍-初秋,800,高雄市,39.8,5
8,38.0,17.1,25.3,103.09.06,4380.0,LA1,甘藍-初秋,830,鳳山市,26.21,5
9,32.8,17.5,22.7,103.09.06,10454.0,LA1,甘藍-初秋,900,屏東市,23.7,5
10,50.0,15.0,30.0,103.09.06,4486.0,LA1,甘藍-初秋,930,台東市,34.0,5
0,48.8,9.6,30.6,103.09.07,17476.0,LA1,甘藍-初秋,104,台北二,30.1,6
1,48.3,18.2,37.2,103.09.07,31038.0,LA1,甘藍-初秋,109,台北一,35.6,6
2,30.8,18.0,25.1,103.09.07,4860.0,LA1,甘藍-初秋,241,三重市,24.8,6
3,40.0,15.0,25.0,103.09.07,9850.0,LA1,甘藍-初秋,260,宜蘭市,26.6,6
4,31.6,15.6,25.5,103.09.07,6625.0,LA1,甘藍-初秋,400,台中市,21.3,6
5,50.0,27.0,36.0,103.09.07,421.0,LA1,甘藍-初秋,540,南投市,35.18,6
6,50.4,21.7,41.4,103.09.07,18140.0,LA1,甘藍-初秋,800,高雄市,39.3,6
7,38.1,15.8,23.7,103.09.07,5085.0,LA1,甘藍-初秋,830,鳳山市,24.97,6
8,32.1,6.0,16.9,103.09.07,11078.0,LA1,甘藍-初秋,900,屏東市,17.8,6
9,50.0,15.0,30.0,103.09.07,5311.0,LA1,甘藍-初秋,930,台東市,38.0,6
0,52.7,15.5,33.5,103.09.08,10710.0,LA1,甘藍-初秋,104,台北二,33.8,0
1,53.4,24.3,40.5,103.09.08,30236.0,LA1,甘藍-初秋,109,台北一,39.8,0
2,26.3,12.8,19.7,103.09.08,7760.0,LA1,甘藍-初秋,241,三重市,19.6,0
3,40.0,15.0,25.0,103.09.08,10210.0,LA1,甘藍-初秋,260,宜蘭市,26.6,0
4,35.0,22.7,31.7,103.09.08,1730.0,LA1,甘藍-初秋,400,台中市,29.7,0
5,47.0,30.0,37.0,103.09.08,2070.0,LA1,甘藍-初秋,514,溪湖鎮,37.0,0
6,50.0,22.0,44.0,103.09.08,460.0,LA1,甘藍-初秋,540,南投市,43.2,0
7,50.8,24.3,39.1,103.09.08,17164.0,LA1,甘藍-初秋,800,高雄市,38.5,0
8,40.6,20.5,29.9,103.09.08,5410.0,LA1,甘藍-初秋,900,屏東市,30.2,0
9,40.0,15.0,25.0,103.09.08,4003.0,LA1,甘藍-初秋,930,台東市,33.0,0
0,45.0,30.0,37.0,103.09.09,980.0,LA1,甘藍-初秋,514,溪湖鎮,37.0,1
0,47.0,30.0,38.0,103.09.10,1420.0,LA1,甘藍-初秋,514,溪湖鎮,38.0,2
0,44.4,13.1,28.6,103.09.11,17594.0,LA1,甘藍-初秋,104,台北二,28.6,3
1,43.7,15.4,31.6,103.09.11,42101.0,LA1,甘藍-初秋,109,台北一,30.8,3
